Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl,Design_Path,Main_Report_Path,Design_Index
3,4,0,0,148,1770,650,600,202800,101400,0,0,0.000729783,0.017455621,5,4.32,0.62,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,33,0,0,148,0,0,0,0,0,8,1,8,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.859,122,148,0,0,0,1.987,47,122,148,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_xc7k160tfbg484-2_cp_5.prj/solution/syn/report/clz_csynth.rpt,8
1,1,0,0,368,2046,280,220,106400,53200,0,0,0.003458647,0.038458647,1,1.61,0.12,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,309,0,0,368,0,0,0,0,0,69,1,69,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954,267,368,0,0,0,2.405,131,266,375,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_1.prj/solution/syn/report/clz_csynth.rpt,8
1,1,0,0,121,1775,280,220,106400,53200,0,0,0.001137218,0.033364662,10,8.64,1.25,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,38,0,0,121,0,0,0,0,0,7,1,7,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176,108,121,0,0,0,4.169,49,108,121,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_10.prj/solution/syn/report/clz_csynth.rpt,8
1,1,0,0,325,1866,280,220,106400,53200,0,0,0.003054511,0.035075188,2,1.73,0.25,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,129,0,0,325,0,0,0,0,0,28,1,28,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,258,325,0,0,0,1.846,104,258,325,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_2.prj/solution/syn/report/clz_csynth.rpt,8
1,1,0,0,255,1842,280,220,106400,53200,0,0,0.002396617,0.03462406,3,2.55,0.38,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,105,0,0,255,0,0,0,0,0,22,1,22,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113,162,255,0,0,0,2.039,67,162,255,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_3.prj/solution/syn/report/clz_csynth.rpt,8
1,1,0,0,194,1793,280,220,106400,53200,0,0,0.001823308,0.033703008,5,4.28,0.62,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,56,0,0,194,0,0,0,0,0,13,1,13,0,0,0,721,0,0,0,0,0,504,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,63,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353,128,194,0,0,0,2.707,57,128,194,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/clz/clz_syn_dev_zynq_cp_5.prj/solution/syn/report/clz_csynth.rpt,8
2,3,0,0,862,1205,270,240,126800,63400,0,0,0.006798107,0.019006309,1,2.67,0.12,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,80,0,0,709,0,0,0,0,0,19,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,88,657,0,0,0,2.461,123,59,660,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_1.prj/solution/syn/report/crc_bit_csynth.rpt,9
2,3,0,0,257,1177,270,240,126800,63400,0,0,0.002026814,0.018564669,10,8.39,1.25,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,51,0,0,257,0,0,0,0,0,10,95,194,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821,67,195,0,0,0,2.999,42,37,195,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_10.prj/solution/syn/report/crc_bit_csynth.rpt,9
2,3,0,0,862,1205,270,240,126800,63400,0,0,0.006798107,0.019006309,2,2.67,0.25,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,80,0,0,709,0,0,0,0,0,19,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,88,657,0,0,0,2.451,140,59,662,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_2.prj/solution/syn/report/crc_bit_csynth.rpt,9
2,3,0,0,861,1202,270,240,126800,63400,0,0,0.006790221,0.018958991,3,2.67,0.38,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,77,0,0,708,0,0,0,0,0,18,95,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803,79,656,0,0,0,2.659,113,50,656,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_3.prj/solution/syn/report/crc_bit_csynth.rpt,9
2,3,0,0,449,1188,270,240,126800,63400,0,0,0.003541009,0.01873817,5,3.36,0.62,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,62,0,0,449,0,0,0,0,0,13,95,197,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.273,74,378,0,0,0,2.929,66,44,378,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_artix7_cp_5.prj/solution/syn/report/crc_bit_csynth.rpt,9
0,0,0,0,862,1205,1590,1260,728400,364200,0,0,0.001183416,0.003308622,1,1.69,0.12,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,80,0,0,709,0,0,0,0,0,19,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,88,657,0,0,0,1.539,141,59,668,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_1.prj/solution/syn/report/crc_bit_csynth.rpt,9
0,0,0,0,257,1177,1590,1260,728400,364200,0,0,0.000352828,0.003231741,10,7.82,1.25,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,51,0,0,257,0,0,0,0,0,10,95,194,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.738,67,195,0,0,0,2.042,42,37,195,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_10.prj/solution/syn/report/crc_bit_csynth.rpt,9
0,0,0,0,862,1205,1590,1260,728400,364200,0,0,0.001183416,0.003308622,2,1.69,0.25,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,80,0,0,709,0,0,0,0,0,19,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,88,657,0,0,0,1.688,129,59,657,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_2.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_2.prj/solution/syn/report/crc_bit_csynth.rpt,9
0,0,0,0,449,1188,1590,1260,728400,364200,0,0,0.00061642,0.003261944,3,2.27,0.38,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,62,0,0,449,0,0,0,0,0,13,95,197,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.051,83,378,0,0,0,1.839,72,53,378,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_3.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_3.prj/solution/syn/report/crc_bit_csynth.rpt,9
0,0,0,0,321,1182,1590,1260,728400,364200,0,0,0.000440692,0.00324547,5,3.35,0.62,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,56,0,0,321,0,0,0,0,0,11,95,195,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.738,70,256,0,0,0,1.843,56,40,256,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_5.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_virtex7_cp_5.prj/solution/syn/report/crc_bit_csynth.rpt,9
3,4,0,0,862,1269,650,600,202800,101400,0,0,0.004250493,0.012514793,1,1.29,0.12,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,79,0,0,709,0,0,0,0,0,19,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,504,0,0,0,0,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944,88,657,0,0,0,1.591,131,58,671,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_xc7k160tfbg484-2_cp_1.prj/solution/syn/report/crc_bit_csynth.rpt,9
3,4,0,0,193,1230,650,600,202800,101400,0,0,0.000951677,0.012130178,10,6.71,1.25,0,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,39,0,0,193,0,0,0,0,0,9,95,193,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,504,0,0,0,31,0,0,0,568,0,0,0,0,0,32,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962,64,134,0,0,0,2.016,29,34,134,0,0,0,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution,/scratch/users/dai/repos/stevedai/libcharm/benchmarks/mapsbench/crc/crc_syn_dev_xc7k160tfbg484-2_cp_10.prj/solution/syn/report/crc_bit_csynth.rpt,9
